fileId,time,xPos,yPos,zPos,leftSide,leftForward,centralForward,rightForward,rightSide,leftSideDistance,leftForwardDistance,centralForwardDistance,rightForwardDistance,rightSideDistance,zone,movingForward,moveForwardInput,moveBackwardsInput,moveLeftInput,moveRightInput,state,gameOver
6010934,10.14014,15.58,1.009973,4.620001,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
6010934,10.14014,15.58,1.009973,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6010934,10.16014,15.58,1.006024,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6010934,10.16918,15.58,1.002482,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6010934,10.17595,15.58,0.9998293,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6010934,10.18346,15.58,0.9962103,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6010934,10.19075,15.58,0.991927,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6010934,10.19752,15.58,0.9879538,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6010934,10.2053,15.58,0.9823478,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6010934,10.21265,15.58,0.9765955,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6010934,10.22012,15.58,0.9707253,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6010934,10.22816,15.58,0.9628618,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6010934,10.24189,15.58,0.9490572,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6010934,10.25879,15.58,0.9292303,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6010934,10.2756,15.58,0.9064787,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6010934,10.2836,15.58,0.8950526,4.619965,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6010934,10.2919,15.58,0.8825693,4.619882,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
