fileId,time,xPos,yPos,zPos,leftSide,leftForward,centralForward,rightForward,rightSide,leftSideDistance,leftForwardDistance,centralForwardDistance,rightForwardDistance,rightSideDistance,zone,movingForward,moveForwardInput,moveBackwardsInput,moveLeftInput,moveRightInput,state
5290943,2.460709,15.57885,0.8810386,4.618167,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,2.480114,15.5798,0.882781,4.617191,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.499758,15.5798,0.8817594,4.616082,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.51942,15.57977,0.8821312,4.617736,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,2.538698,15.57975,0.8819867,4.616406,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.558271,15.57971,0.8827099,4.617103,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,2.578313,15.58042,0.8822661,4.617177,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,2.599209,15.57955,0.8826597,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.618378,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.638532,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.65784,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.67771,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.697604,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.716897,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.737341,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.757125,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.776922,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.797753,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.817642,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.838012,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.857997,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.877867,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.898733,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.919939,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.940098,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.961215,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,2.981659,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.002371,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.021607,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.041596,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.061686,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.082422,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.103,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.122747,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.145192,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.167257,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.188606,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.211288,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.233076,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.256097,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.278357,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.300687,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.322848,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.343552,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.365947,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.387784,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.408603,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.429321,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.452292,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.473327,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.493511,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.51387,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.53506,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.555682,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.576389,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.599231,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.620119,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.640945,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.665761,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.686783,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.708089,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.728556,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.750516,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.770766,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.790848,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.812167,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.832755,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.854202,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.875721,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.896143,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.916978,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.938775,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.95961,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,3.98042,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.001619,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.022164,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.04263,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.064688,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.08567,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.106739,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.12904,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.149929,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.171652,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.192199,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.213298,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.235109,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.255996,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.277613,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.298963,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.320012,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.345527,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.367263,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.388949,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.410935,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.434124,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.456641,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.480513,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.503377,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.526042,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.549184,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.572516,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.598572,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.621421,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.645299,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.666794,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.688272,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.709935,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.731344,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.75402,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.774933,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.796521,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.818825,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.840489,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.862994,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.885229,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.909766,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.931563,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.953578,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.975821,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,4.998011,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,5.020161,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,5.04212,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,5.064356,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,5.087002,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,5.11358,15.57951,0.8826778,4.617177,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
5290943,5.137922,15.57965,0.8828154,4.628226,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.161982,15.57968,0.8793652,4.656929,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.184811,15.57964,0.8822041,4.700455,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.206725,15.5796,0.8809686,4.756126,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.229524,15.57961,0.8814212,4.828662,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.251771,15.57965,0.8816776,4.912848,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.274724,15.57956,0.8805804,5.013225,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.296953,15.57975,0.8826597,5.123075,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.319668,15.57927,0.8791714,5.247292,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.342609,15.57981,0.8827945,5.385942,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.36459,15.57952,0.8802676,5.528969,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.387765,15.57985,0.8818918,5.690365,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.409328,15.57989,0.8813605,5.849258,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.43223,15.58,0.8811464,6.026767,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.454698,15.58033,0.8824899,6.209008,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.477171,15.58023,0.8803368,6.398516,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.500657,15.58083,0.8834295,6.603978,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.523185,15.58069,0.8805106,6.807634,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.545847,15.5812,0.8825454,7.018262,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.569056,15.58137,0.8816516,7.23912,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.591802,15.58165,0.8815445,7.460247,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.615324,15.58213,0.8828184,7.693317,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.63812,15.5822,0.880491,7.920826,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.661839,15.58291,0.8833286,8.157821,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.686354,15.58307,0.881277,8.402629,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.711084,15.58355,0.8817202,8.649668,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.734816,15.58409,0.8827459,8.886732,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.760128,15.58427,0.8801926,9.139492,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.784242,15.58506,0.88291,9.380434,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.80945,15.58544,0.8818132,9.632187,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.834145,15.58589,0.8811883,9.878834,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.858935,15.58669,0.8834623,10.12652,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.883869,15.58694,0.880843,10.37549,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.906661,15.58767,0.8824893,10.6032,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.929704,15.58814,0.8818574,10.83335,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.952014,15.58866,0.8815587,11.05618,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.975411,15.5894,0.8828495,11.28991,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,5.998643,15.58972,0.880406,11.5219,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.02204,15.59068,0.883293,11.75568,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.045462,15.59108,0.8811201,11.98957,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.06888,15.59185,0.8821039,12.2235,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.094741,15.59267,0.8827331,12.48184,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.119066,15.59312,0.8803329,12.72474,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.14549,15.5942,0.8826931,12.98874,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.169408,15.59485,0.8818059,13.22762,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.193028,15.59555,0.8813825,13.46354,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.215955,15.59649,0.8829441,13.69258,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.239711,15.59696,0.8802206,13.9298,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.263066,15.5981,0.8831147,14.16315,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.287193,15.59875,0.881421,14.4041,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.310996,15.59963,0.8817358,14.64186,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.335017,15.60062,0.882781,14.88182,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.361335,15.60133,0.8804028,15.14464,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.38537,15.60251,0.8827139,15.38477,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.408856,15.6033,0.8817103,15.61933,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.434356,15.60424,0.8811516,15.87401,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.45839,15.60546,0.8833675,16.11414,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.481471,15.60606,0.880426,16.34459,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.505803,15.60733,0.8826393,16.58769,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.529345,15.60823,0.8817953,16.82282,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.554111,15.60923,0.8811944,17.07018,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.57725,15.61047,0.8831692,17.30136,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.600916,15.61119,0.8803294,17.53766,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.624792,15.61257,0.8828144,17.77621,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.647726,15.61347,0.8815134,18.00525,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.671296,15.61459,0.8816835,18.24068,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.694856,15.61583,0.8827528,18.47603,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.718827,15.61671,0.8803743,18.7154,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.74206,15.61818,0.8832895,18.94754,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.766037,15.61913,0.8812199,19.18698,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.788719,15.62038,0.8821317,19.41356,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.812961,15.62165,0.8824234,19.6557,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.83748,15.62271,0.8806087,19.90055,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.860817,15.62427,0.8835053,20.13373,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.886425,15.62538,0.8812872,20.38946,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.911645,15.62678,0.8816228,20.64137,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.936576,15.62831,0.8830519,20.89043,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.961435,15.62938,0.88042,21.13865,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,6.987428,15.63107,0.8823559,21.39834,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
5290943,7.01231,15.63249,0.8823103,21.64686,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
