fileId,time,xPos,yPos,zPos,leftSide,leftForward,centralForward,rightForward,rightSide,leftSideDistance,leftForwardDistance,centralForwardDistance,rightForwardDistance,rightSideDistance,zone,movingForward,moveForwardInput,moveBackwardsInput,moveLeftInput,moveRightInput,state,gameOver
6020450,10.118,15.58,1.01,4.62,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
6020450,10.118,15.58,1.01,4.62,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.138,15.58,1.006472,4.620001,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
6020450,10.15757,15.58,0.9991969,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.16473,15.58,0.9954628,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.17208,15.58,0.9911482,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.17889,15.58,0.9871476,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.18579,15.58,0.9819595,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.19424,15.58,0.9753509,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.21106,15.58,0.9600226,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.22777,15.58,0.9421625,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.24434,15.58,0.9218758,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.25256,15.58,0.9106368,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.26085,15.58,0.8991848,4.619992,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.26996,15.58,0.8854886,4.619902,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.27753,15.58,0.8740998,4.619826,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.28588,15.58,0.8740364,4.619102,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.29414,15.58,0.8791524,4.618122,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.30259,15.57967,0.8823019,4.617351,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.3108,15.57864,0.8807721,4.617116,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.31923,15.57757,0.8792011,4.616876,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
6020450,10.32733,15.57787,0.880783,4.617062,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
6020450,10.34295,15.57864,0.8837038,4.617414,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,15,False
6020450,10.35094,15.57887,0.8835417,4.617393,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,15,False
