fileId,time,xPos,yPos,zPos,leftSide,leftForward,centralForward,rightForward,rightSide,leftSideDistance,leftForwardDistance,centralForwardDistance,rightForwardDistance,rightSideDistance,zone,movingForward,moveForwardInput,moveBackwardsInput,moveLeftInput,moveRightInput,state
2120742,0,15.58,1.010003,4.62,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120742,0.02,15.58,1.006083,4.62,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120742,0.3533334,15.58041,0.8817309,4.616555,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120742,0.3952395,15.5792,0.8817176,4.617817,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120742,0.4111719,15.57941,0.8822203,4.617599,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120742,0.4186594,15.57973,0.8827957,4.617352,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120742,0.4296547,15.5802,0.8821944,4.616865,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120742,0.437584,15.58055,0.8816159,4.616502,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120742,0.4442393,15.58051,0.8817376,4.616579,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120742,0.4514856,15.58028,0.8822469,4.616899,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120742,0.4583938,15.58005,0.8827323,4.617205,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120742,0.4658651,15.57973,0.8824142,4.617493,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120742,0.4754516,15.5793,0.8817096,4.617848,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120742,0.4883722,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120742,0.503249,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
