fileId,time,xPos,yPos,zPos,leftSide,leftForward,centralForward,rightForward,rightSide,leftSideDistance,leftForwardDistance,centralForwardDistance,rightForwardDistance,rightSideDistance,zone,movingForward,moveForwardInput,moveBackwardsInput,moveLeftInput,moveRightInput,state
2031127,0,15.58,1.010003,4.62,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2031127,0.02,15.58,1.006083,4.62,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2031127,0.3533334,15.58041,0.8817309,4.616555,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2031127,0.3792723,15.58005,0.8827943,4.617283,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2031127,0.3943383,15.57925,0.8817849,4.617788,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2031127,0.404599,15.57914,0.8817153,4.617818,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2031127,0.4151694,15.57958,0.8825275,4.617467,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2031127,0.4253213,15.58002,0.8825105,4.617063,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2031127,0.4364035,15.5805,0.8817021,4.616556,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2031127,0.4474135,15.58041,0.8819607,4.616719,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2031127,0.4578533,15.58007,0.8826943,4.617181,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2031127,0.4688096,15.5796,0.8821977,4.617602,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2031127,0.4800103,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2031127,0.4912111,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2031127,0.5018184,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2031127,0.5129969,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2031127,0.523353,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2031127,0.5389929,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2031127,0.551285,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2031127,0.5613812,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2031127,0.5792847,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2031127,0.5890602,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2031127,0.5991781,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2031127,0.6092262,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2031127,0.619688,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
