fileId,time,xPos,yPos,zPos,leftSide,leftForward,centralForward,rightForward,rightSide,leftSideDistance,leftForwardDistance,centralForwardDistance,rightForwardDistance,rightSideDistance,zone,movingForward,moveForwardInput,moveBackwardsInput,moveLeftInput,moveRightInput,state
2120829,0,15.58,1.010003,4.62,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120829,0.02,15.58,1.006083,4.62,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120829,0.3533334,15.58041,0.8817309,4.616555,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120829,0.4051363,15.57916,0.8817565,4.617801,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120829,0.4287416,15.58016,0.8822609,4.616907,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120829,0.4358954,15.58047,0.8817391,4.61658,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120829,0.4426591,15.58057,0.8816266,4.616509,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120829,0.449834,15.58033,0.8821307,4.616826,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120829,0.4574693,15.58008,0.8826673,4.617164,False,False,False,False,False,5,5,5,5,5,1,True,True,False,False,False,7
2120829,0.4686535,15.57961,0.8822092,4.617596,False,False,False,False,False,5,5,5,5,5,1,True,True,False,False,False,7
2120829,0.4813016,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,True,True,False,False,False,7
2120829,0.4955831,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,True,False,False,False,7
2120829,0.5048084,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,True,False,False,False,7
2120829,0.5173081,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,True,False,False,False,7
2120829,0.5298426,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,True,False,False,False,7
2120829,0.5376993,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,True,False,False,False,7
2120829,0.5468886,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,True,False,False,False,7
2120829,0.5551566,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,True,False,False,False,7
2120829,0.5639443,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,True,False,False,False,7
2120829,0.5847489,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,True,False,False,False,7
2120829,0.5940669,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,True,False,False,False,7
2120829,0.6020027,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,True,False,False,False,7
2120829,0.6122748,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,True,False,False,False,7
2120829,0.6218175,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,True,False,False,False,7
2120829,0.6310984,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,True,False,False,False,7
2120829,0.643694,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,True,False,False,False,7
2120829,0.6657946,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,True,False,False,False,7
