fileId,time,xPos,yPos,zPos,leftSide,leftForward,centralForward,rightForward,rightSide,leftSideDistance,leftForwardDistance,centralForwardDistance,rightForwardDistance,rightSideDistance,zone,movingForward,moveForwardInput,moveBackwardsInput,moveLeftInput,moveRightInput,state
2120836,41.00666,15.58,1.008696,4.620001,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,7
2120836,41.00666,15.58,1.008696,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.02666,15.58,1.003471,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.03493,15.58,1.00023,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.04125,15.58,0.9975113,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.0481,15.58,0.9934863,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.0547,15.58,0.9896076,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.06163,15.58,0.9852196,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.06902,15.58,0.9794328,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.07745,15.58,0.9728383,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.08523,15.58,0.9657228,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.09316,15.58,0.9579659,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.10077,15.58,0.9503789,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.10984,15.58,0.9397392,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.11737,15.58,0.9308978,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.12519,15.58,0.9207202,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.13593,15.58,0.9060292,4.620001,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.14536,15.58,0.892397,4.619947,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.15432,15.58,0.8789299,4.619858,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.16434,15.58,0.873082,4.619289,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.17303,15.58001,0.878476,4.618262,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.18127,15.57999,0.8825983,4.617434,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.19004,15.57979,0.8811811,4.6174,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.19889,15.57959,0.8797488,4.617365,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.20697,15.57971,0.8807023,4.617387,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,7
2120836,41.21563,15.57988,0.8821073,4.61742,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,7
2120836,41.22507,15.58022,0.8823299,4.617704,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,7
2120836,41.23447,15.5807,0.8814291,4.618201,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,7
2120836,41.243,15.58085,0.8811963,4.618329,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,7
2120836,41.25068,15.58052,0.8819589,4.617909,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.25873,15.58017,0.8827578,4.617469,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.26662,15.5798,0.8824061,4.617117,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
2120836,41.27528,15.5794,0.8817814,4.616749,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,7
