fileId,time,xPos,yPos,zPos,leftSide,leftForward,centralForward,rightForward,rightSide,leftSideDistance,leftForwardDistance,centralForwardDistance,rightForwardDistance,rightSideDistance,zone,movingForward,moveForwardInput,moveBackwardsInput,moveLeftInput,moveRightInput,state
2120834,0,15.58,1.010003,4.62,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120834,0.02,15.58,1.006083,4.62,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.3533334,15.58041,0.8817309,4.616555,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.4003218,15.57896,0.8813866,4.61796,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120834,0.4215249,15.57985,0.8827875,4.617237,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.4290316,15.58018,0.8822398,4.616894,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.4356495,15.58046,0.881757,4.61659,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.4432612,15.58055,0.8816689,4.616536,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.4505371,15.58031,0.8821802,4.616858,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120834,0.457803,15.58007,0.8826908,4.617179,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120834,0.4651381,15.57977,0.8824676,4.617466,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120834,0.4760334,15.57927,0.8816668,4.617869,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120834,0.4898281,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120834,0.5111191,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.5205904,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.5377609,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.552909,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.5705031,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.5868731,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.5962073,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.6036593,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.6110948,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.6180745,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.6250116,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.632794,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.6438692,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.6541883,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120834,0.6619796,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
