fileId,time,xPos,yPos,zPos,leftSide,leftForward,centralForward,rightForward,rightSide,leftSideDistance,leftForwardDistance,centralForwardDistance,rightForwardDistance,rightSideDistance,zone,movingForward,moveForwardInput,moveBackwardsInput,moveLeftInput,moveRightInput,state
2120828,0,15.58,1.010003,4.62,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120828,0.02,15.58,1.006083,4.62,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.3533334,15.58041,0.8817309,4.616555,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.3965735,15.57913,0.8816179,4.61786,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120828,0.4164422,15.57964,0.8826253,4.617425,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.4233159,15.57993,0.8826568,4.617155,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.4302045,15.58023,0.8821542,4.61684,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.4364547,15.5805,0.8816984,4.616554,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.4429573,15.58055,0.8816475,4.616522,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.4502913,15.58032,0.8821629,4.616847,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120828,0.4600458,15.58,0.8828419,4.617278,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120828,0.4715355,15.57948,0.8819975,4.617703,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120828,0.4865306,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,True,False,False,False,False,0
2120828,0.4999651,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.5146737,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.5309293,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.5391194,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.5503944,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.5629798,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.5789868,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.588751,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.6016743,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.614224,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.6289855,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.6412416,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.6532187,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.6614159,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.669938,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.6807559,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
2120828,0.6884326,15.57909,0.8813753,4.618016,False,False,False,False,False,5,5,5,5,5,1,False,False,False,False,False,0
